DataHora,Temperatura_Real,Regressão Linear_Previsto,Regressão Linear_Erro,Regressão Linear_Margem_Erro,Regressão Linear_%_Erro,Random Forest_Previsto,Random Forest_Erro,Random Forest_Margem_Erro,Random Forest_%_Erro,SVR_Previsto,SVR_Erro,SVR_Margem_Erro,SVR_%_Erro
2025-05-27 07:00:00,23.9,23.76367774302321,0.1363222569767899,0.1363222569767899,0.5703860124551879,23.851598953254452,0.04840104674554624,0.04840104674554624,0.20251483993952404,23.96601244093278,-0.06601244093278069,0.06601244093278069,0.2762026817271159
2025-05-27 08:00:00,23.9,23.764566071971924,0.13543392802807475,0.13543392802807475,0.566669154929183,23.842515310508315,0.05748468949168384,0.05748468949168384,0.2405217133543257,23.996673445825554,-0.09667344582555515,0.09667344582555515,0.4044914051278458
2025-05-27 09:00:00,23.8,23.97181507836403,-0.17181507836403043,0.17181507836403043,0.7219120939665145,23.869415029792318,-0.06941502979231728,0.06941502979231728,0.29165978904334994,24.22398930305625,-0.42398930305624916,0.42398930305624916,1.7814676599002064
2025-05-27 10:00:00,24.6,24.496624154116315,0.10337584588368642,0.10337584588368642,0.42022701578734317,24.580359695594492,0.019640304405509568,0.019640304405509568,0.07983863579475434,24.624259755839645,-0.024259755839644015,0.024259755839644015,0.09861689365708948
2025-05-27 11:00:00,26.9,26.959449595551128,-0.059449595551129164,0.059449595551129164,0.2210022139447181,26.89728288392619,0.002717116073807091,0.002717116073807091,0.0101008032483535,26.815048127658393,0.0849518723416054,0.0849518723416054,0.3158062168832914
2025-05-27 12:00:00,28.6,28.89108243148739,-0.2910824314873892,0.2910824314873892,1.017770739466396,28.595539357864347,0.00446064213565478,0.00446064213565478,0.015596650823967762,28.750637154137657,-0.15063715413765522,0.15063715413765522,0.5267033361456476
2025-05-27 13:00:00,30.0,30.173176885327756,-0.17317688532775577,0.17317688532775577,0.5772562844258525,30.104320950928244,-0.10432095092824412,0.10432095092824412,0.34773650309414705,30.041303241478943,-0.04130324147894271,0.04130324147894271,0.1376774715964757
2025-05-27 14:00:00,32.0,31.804263235932087,0.19573676406791307,0.19573676406791307,0.6116773877122283,31.984816481806803,0.015183518193197187,0.015183518193197187,0.04744849435374121,31.75822792044348,0.2417720795565188,0.2417720795565188,0.7555377486141213
2025-05-27 15:00:00,31.1,31.032754662952108,0.06724533704789337,0.06724533704789337,0.2162229487070526,30.92739616835682,0.17260383164317972,0.17260383164317972,0.5549962432256582,31.000186885964307,0.09981311403569393,0.09981311403569393,0.32094248886075216
2025-05-27 16:00:00,32.7,32.22045784336983,0.4795421566301741,0.4795421566301741,1.4664897756274435,32.80496959706249,-0.10496959706248532,0.10496959706248532,0.32100794208711103,32.29954413862738,0.40045586137262035,0.40045586137262035,1.2246356616899703
